business,creative_id,creative_name,v3_label,v3_reason,v3_confidence,v3_truth_source,v3_effective_target_roas,v3_ratio_to_target,v3_badges
IwaStore,960144903102269,A solid foundation,test_more,"Thin data (28d spend $22, 1 purchases, age 39d) — let the creative accumulate signal.",75,commercial_truth,3.5,1.3581267217630852,[]
IwaStore,931776873000095,Catalog New Collection,test_more,"Thin data (28d spend $20, 2 purchases, age 1d) — let the creative accumulate signal.",75,commercial_truth,3.5,4.961976369495167,[]
IwaStore,1751293382982422,Transforming a house,test_more,"Thin data (28d spend $16, 0 purchases, age 6d) — let the creative accumulate signal.",75,commercial_truth,3.5,0,[]
IwaStore,1524376165982018,A prayer niche,diagnose,"Tracking anomaly: spend, clicks, landing page views, add-to-cart, and checkout all have activity but purchases are zero. Verify pixel/CAPI purchase event firing before acting.",85,commercial_truth,3.5,0,"[{""type"":""tracking_anomaly"",""label"":""Tracking anomaly"",""severity"":""warning""}]"
IwaStore,2429399654167706,Decorating the,diagnose,"Active creative — 0 spend in last 7d, 28d total $11 — check delivery (ad set status, budget, audience size, frequency caps).",65,commercial_truth,3.5,0,[]
IwaStore,932482069494079,Gift a sanctuary,diagnose,"Tracking anomaly: spend, clicks, landing page views, add-to-cart, and checkout all have activity but purchases are zero. Verify pixel/CAPI purchase event firing before acting.",85,commercial_truth,3.5,0,"[{""type"":""tracking_anomaly"",""label"":""Tracking anomaly"",""severity"":""warning""}]"
IwaStore,1478679750647804,Iconic beauty,diagnose,"Tracking anomaly: spend, clicks, landing page views, add-to-cart, and checkout all have activity but purchases are zero. Verify pixel/CAPI purchase event firing before acting.",85,commercial_truth,3.5,0,"[{""type"":""tracking_anomaly"",""label"":""Tracking anomaly"",""severity"":""warning""}]"
IwaStore,26505469559090682,Beautiful gatherings,test_more,"Thin data (28d spend $8, 1 purchases, age 42d) — let the creative accumulate signal.",75,commercial_truth,3.5,3.3794162826420897,[]
IwaStore,2073086786589405,Loved styling,test_more,"Thin data (28d spend $8, 1 purchases, age 39d) — let the creative accumulate signal.",75,commercial_truth,3.5,17.51240601503759,[]
IwaStore,2023813815225087,Glowing lanterns,test_more,"Thin data (28d spend $7, 0 purchases, age 26d) — let the creative accumulate signal.",75,commercial_truth,3.5,0,[]
IwaStore,1341073624739368,Timeless Crescent,diagnose,"Tracking anomaly: spend, clicks, landing page views, add-to-cart, and checkout all have activity but purchases are zero. Verify pixel/CAPI purchase event firing before acting.",85,commercial_truth,3.5,0,"[{""type"":""tracking_anomaly"",""label"":""Tracking anomaly"",""severity"":""warning""}]"
IwaStore,1986352635337304,decorista_93,test_more,"Thin data (28d spend $7, 0 purchases, age 4d) — let the creative accumulate signal.",75,commercial_truth,3.5,0,[]
IwaStore,1503961571525364,It became the favorite,test_more,"Thin data (28d spend $6, 0 purchases, age 5d) — let the creative accumulate signal.",75,commercial_truth,3.5,0,[]
IwaStore,1280975290844183,New 2026 Collection,test_more,"Thin data (28d spend $6, 0 purchases, age 4d) — let the creative accumulate signal.",75,commercial_truth,3.5,0,[]
IwaStore,1331879072101118,Iconic beauty,test_more,"Thin data (28d spend $5, 0 purchases, age 42d) — let the creative accumulate signal.",75,commercial_truth,3.5,0,[]
IwaStore,1588942188879607,WoodenWallArtCatalog,test_more,"Thin data (28d spend $5, 1 purchases, age 457d) — let the creative accumulate signal.",75,commercial_truth,3.5,8.937657254682694,[]
IwaStore,1718734305961779,WoodenWallArtCatalog,diagnose,"Tracking anomaly: spend, clicks, landing page views, add-to-cart, and checkout all have activity but purchases are zero. Verify pixel/CAPI purchase event firing before acting.",85,commercial_truth,3.5,0,"[{""type"":""tracking_anomaly"",""label"":""Tracking anomaly"",""severity"":""warning""}]"
IwaStore,1893545414686924,Iconic beauty,test_more,"Thin data (28d spend $4, 0 purchases, age 26d) — let the creative accumulate signal.",75,commercial_truth,3.5,0,[]
IwaStore,1433325747959693,Iconic beauty,test_more,"Thin data (28d spend $4, 0 purchases, age 36d) — let the creative accumulate signal.",75,commercial_truth,3.5,0,[]
IwaStore,1271058314571959,Beautiful gatherings,test_more,"Thin data (28d spend $4, 0 purchases, age 17d) — let the creative accumulate signal.",70,commercial_truth,3.5,0,"[{""type"":""volatile_trend"",""label"":""Volatile spend/ROAS trend — signal noisy"",""severity"":""warning""}]"
IwaStore,4367811283503430,Start with,test_more,"Thin data (28d spend $3, 0 purchases, age 5d) — let the creative accumulate signal.",75,commercial_truth,3.5,0,"[{""type"":""low_ctr"",""label"":""Low CTR (0.83% vs account P10 0.94%)"",""severity"":""info""}]"
IwaStore,937889615877203,Glowing lanterns,test_more,"Thin data (28d spend $3, 0 purchases, age 11d) — let the creative accumulate signal.",75,commercial_truth,3.5,0,[]
IwaStore,936568185925788,Timeless Crescent,test_more,"Thin data (28d spend $3, 0 purchases, age 18d) — let the creative accumulate signal.",75,commercial_truth,3.5,0,[]
IwaStore,2026401714945589,A prayer niche,test_more,"Thin data (28d spend $3, 0 purchases, age 12d) — let the creative accumulate signal.",75,commercial_truth,3.5,0,[]
IwaStore,1875473163115275,Beautiful gatherings,test_more,"Thin data (28d spend $2, 0 purchases, age 18d) — let the creative accumulate signal.",75,commercial_truth,3.5,0,[]
IwaStore,1294593585891681,Timeless Crescent,test_more,"Thin data (28d spend $2, 0 purchases, age 41d) — let the creative accumulate signal.",75,commercial_truth,3.5,0,[]
IwaStore,1379001707593645,Gift a sanctuary,test_more,"Thin data (28d spend $2, 0 purchases, age 14d) — let the creative accumulate signal.",75,commercial_truth,3.5,0,[]
IwaStore,942632511988052,Gift a sanctuary,test_more,"Thin data (28d spend $2, 0 purchases, age 27d) — let the creative accumulate signal.",75,commercial_truth,3.5,0,[]
IwaStore,2461627344307336,Beautiful gatherings,test_more,"Thin data (28d spend $2, 0 purchases, age 26d) — let the creative accumulate signal.",75,commercial_truth,3.5,0,[]
IwaStore,26217458397936563,decorista_93,test_more,"Thin data (28d spend $2, 0 purchases, age 3d) — let the creative accumulate signal.",75,commercial_truth,3.5,0,[]
IwaStore,941843838638338,Decorating the,test_more,"Thin data (28d spend $1, 0 purchases, age 27d) — let the creative accumulate signal.",75,commercial_truth,3.5,0,"[{""type"":""low_ctr"",""label"":""Low CTR (0.92% vs account P10 0.94%)"",""severity"":""info""}]"
IwaStore,1715560629433995,A soulful gift,test_more,"Thin data (28d spend $1, 0 purchases, age 39d) — let the creative accumulate signal.",70,commercial_truth,3.5,0,"[{""type"":""volatile_trend"",""label"":""Volatile spend/ROAS trend — signal noisy"",""severity"":""warning""}]"
IwaStore,977493541930191,Beautiful gatherings,test_more,"Thin data (28d spend $1, 0 purchases, age 37d) — let the creative accumulate signal.",75,commercial_truth,3.5,0,[]
IwaStore,1225318442702777,Decorating the,test_more,"Thin data (28d spend $1, 0 purchases, age 40d) — let the creative accumulate signal.",75,commercial_truth,3.5,0,[]
IwaStore,964936183160568,Decorating the,test_more,"Thin data (28d spend $1, 0 purchases, age 18d) — let the creative accumulate signal.",75,commercial_truth,3.5,0,[]
IwaStore,1503170044485677,Glowing lanterns,test_more,"Thin data (28d spend $1, 0 purchases, age 9d) — let the creative accumulate signal.",75,commercial_truth,3.5,0,[]
IwaStore,911903564961526,Decorating the,test_more,"Thin data (28d spend $1, 0 purchases, age 28d) — let the creative accumulate signal.",75,commercial_truth,3.5,0,[]
IwaStore,970526038984760,Our hearts are,out_of_scope,Engine currently supports OUTCOME_SALES only; this creative is OUTCOME_ENGAGEMENT.,60,global_default,2,,[]
IwaStore,2363238150864793,Start with,test_more,"Thin data (28d spend $1, 0 purchases, age 39d) — let the creative accumulate signal.",75,commercial_truth,3.5,0,[]
IwaStore,2736771126679641,Since I hung,diagnose,"Active creative — 0 spend in last 7d, 28d total $1 — check delivery (ad set status, budget, audience size, frequency caps).",65,commercial_truth,3.5,0,[]
IwaStore,802825205720972,A journey toward,test_more,"Thin data (28d spend $1, 0 purchases, age 39d) — let the creative accumulate signal.",75,commercial_truth,3.5,0,[]
IwaStore,905617072477248,Glowing lanterns,test_more,"Thin data (28d spend $1, 0 purchases, age 8d) — let the creative accumulate signal.",75,commercial_truth,3.5,0,[]
IwaStore,1447894557080027,Gift a sanctuary,test_more,"Thin data (28d spend $1, 0 purchases, age 42d) — let the creative accumulate signal.",75,commercial_truth,3.5,0,[]
IwaStore,4020864904715329,Timeless Crescent,test_more,"Thin data (28d spend $1, 0 purchases, age 42d) — let the creative accumulate signal.",75,commercial_truth,3.5,0,"[{""type"":""low_ctr"",""label"":""Low CTR (0.91% vs account P10 0.94%)"",""severity"":""info""}]"
IwaStore,881092554943010,Since I hung,diagnose,"Active creative — 0 spend in last 7d, 28d total $1 — check delivery (ad set status, budget, audience size, frequency caps).",65,commercial_truth,3.5,0,[]
IwaStore,1681449599961309,Gift a sanctuary,test_more,"Thin data (28d spend $0, 0 purchases, age 32d) — let the creative accumulate signal.",75,commercial_truth,3.5,0,[]
IwaStore,1651845599492662,Glowing lanterns,test_more,"Thin data (28d spend $0, 0 purchases, age 28d) — let the creative accumulate signal.",75,commercial_truth,3.5,0,[]
IwaStore,1345880953965537,It became the favorite,test_more,"Thin data (28d spend $0, 0 purchases, age 39d) — let the creative accumulate signal.",75,commercial_truth,3.5,0,[]
IwaStore,1516635529950522,Iconic beauty,test_more,"Thin data (28d spend $0, 0 purchases, age 11d) — let the creative accumulate signal.",75,commercial_truth,3.5,0,[]
IwaStore,744459891804259,mum2boys_style,out_of_scope,Engine currently supports OUTCOME_SALES only; this creative is OUTCOME_ENGAGEMENT.,60,global_default,2,,[]
IwaStore,1964610134172260,Gift a sanctuary,test_more,"Thin data (28d spend $0, 0 purchases, age 41d) — let the creative accumulate signal.",75,commercial_truth,3.5,0,[]
IwaStore,2317482965443311,decorista_93,test_more,"Thin data (28d spend $0, 0 purchases, age 1d) — let the creative accumulate signal.",75,commercial_truth,3.5,0,[]
IwaStore,4337403796547773,Iconic beauty,test_more,"Thin data (28d spend $0, 0 purchases, age 12d) — let the creative accumulate signal.",75,commercial_truth,3.5,0,"[{""type"":""low_ctr"",""label"":""Low CTR (0.00% vs account P10 0.94%)"",""severity"":""info""}]"
IwaStore,955048726939519,Gift a sanctuary,test_more,"Thin data (28d spend $0, 0 purchases, age 11d) — let the creative accumulate signal.",75,commercial_truth,3.5,0,"[{""type"":""low_ctr"",""label"":""Low CTR (0.00% vs account P10 0.94%)"",""severity"":""info""}]"
IwaStore,1281637630090710,A prayer niche,test_more,"Thin data (28d spend $0, 0 purchases, age 6d) — let the creative accumulate signal.",75,commercial_truth,3.5,0,"[{""type"":""low_ctr"",""label"":""Low CTR (0.00% vs account P10 0.94%)"",""severity"":""info""}]"
IwaStore,3174616586071964,Beautiful gatherings,test_more,"Thin data (28d spend $0, 1 purchases, age 9d) — let the creative accumulate signal.",75,commercial_truth,3.5,545.8095238095239,[]
IwaStore,1232574995617489,Beautiful gatherings,test_more,"Thin data (28d spend $0, 0 purchases, age 14d) — let the creative accumulate signal.",75,commercial_truth,3.5,0,"[{""type"":""low_ctr"",""label"":""Low CTR (0.00% vs account P10 0.94%)"",""severity"":""info""}]"
IwaStore,1521625876245401,Timeless Crescent,test_more,"Thin data (28d spend $0, 0 purchases, age 12d) — let the creative accumulate signal.",75,commercial_truth,3.5,0,"[{""type"":""low_ctr"",""label"":""Low CTR (0.00% vs account P10 0.94%)"",""severity"":""info""}]"
IwaStore,768721082956229,Joyful prep,out_of_scope,Engine currently supports OUTCOME_SALES only; this creative is OUTCOME_ENGAGEMENT.,60,global_default,2,,"[{""type"":""low_ctr"",""label"":""Low CTR (0.00% vs account P10 0.94%)"",""severity"":""info""}]"
IwaStore,1108988571313192,Joyful prep,test_more,"Thin data (28d spend $0, 0 purchases, age 83d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1152772363716240,PrayerEssentialsCatalog,test_more,"Thin data (28d spend $0, 0 purchases, age 152d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1174101091379513,"Today, I wondere",out_of_scope,Engine currently supports OUTCOME_SALES only; this creative is OUTCOME_ENGAGEMENT.,60,global_default,2,,[]
IwaStore,1187268629573551,home.ideas.by.g,test_more,"Thin data (28d spend $0, 0 purchases, age 152d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1210176797939494,Ramadan is a journey,test_more,"Thin data (28d spend $0, 0 purchases, age 100d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1229701775820427,Beautiful gatherings,test_more,"Thin data (28d spend $0, 0 purchases, age 38d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1245808820897966,Every day of,test_more,"Thin data (28d spend $0, 0 purchases, age 100d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1254099633501833,Ramadan Mubarak to,test_more,"Thin data (28d spend $0, 0 purchases, age 53d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1258077752901982,Ramadan icons,test_more,"Thin data (28d spend $0, 0 purchases, age 88d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1260515432605551,In each name,test_more,"Thin data (28d spend $0, 0 purchases, age 152d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1267397375341177,Decorating the,test_more,"Thin data (28d spend $0, 0 purchases, age 42d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1267968321823944,Handcarved Wooden Quran Stand,test_more,"Thin data (28d spend $0, 0 purchases, age 101d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1274259351223366,Since I hung,test_more,"Thin data (28d spend $0, 0 purchases, age 74d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1279421147714050,Islamic Art meets,test_more,"Thin data (28d spend $0, 0 purchases, age 96d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1285033533685491,The most beautiful aspect,test_more,"Thin data (28d spend $0, 0 purchases, age 100d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1291080923075614,Ramadan is not,test_more,"Thin data (28d spend $0, 0 purchases, age 100d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1306869714661583,The icons of Ramadan,test_more,"Thin data (28d spend $0, 0 purchases, age 100d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1316066410346411,Welcome the Month of Mercy.,test_more,"Thin data (28d spend $0, 0 purchases, age 64d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1363997685740796,A beauty that,test_more,"Thin data (28d spend $0, 0 purchases, age 109d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1380732339556037,Create a peaceful,test_more,"Thin data (28d spend $0, 0 purchases, age 142d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1381126857396498,Febieyyi,test_more,"Thin data (28d spend $0, 0 purchases, age 63d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1390247452843879,I’m so happy,test_more,"Thin data (28d spend $0, 0 purchases, age 109d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1399628358865278,Introducing the Icon,test_more,"Thin data (28d spend $0, 0 purchases, age 96d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1415597136874013,WallArtCatalog,test_more,"Thin data (28d spend $0, 0 purchases, age 152d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1420001662854587,Looking for,test_more,"Thin data (28d spend $0, 0 purchases, age 88d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1420292239582967,PrayerEssentialsCatalog,test_more,"Thin data (28d spend $0, 0 purchases, age 150d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1421938756341892,The best Ramadan,test_more,"Thin data (28d spend $0, 0 purchases, age 88d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1441508093985788,decorista_93,test_more,"Thin data (28d spend $0, 0 purchases, age 100d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1451016560144595,During the blessed,test_more,"Thin data (28d spend $0, 0 purchases, age 76d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1461939045570682,dreamhome_decor_,test_more,"Thin data (28d spend $0, 0 purchases, age 99d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1478648087218103,The heart of,test_more,"Thin data (28d spend $0, 0 purchases, age 71d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1485388919877913,Ramadan atmosphere,test_more,"Thin data (28d spend $0, 0 purchases, age 57d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1497226854678204,I wanted to,test_more,"Thin data (28d spend $0, 0 purchases, age 110d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1499049165188360,Wishing you,test_more,"Thin data (28d spend $0, 0 purchases, age 74d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1505034883943851,Werbung | Dieses,test_more,"Thin data (28d spend $0, 0 purchases, age 152d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1508870986854224,I’m so happy,test_more,"Thin data (28d spend $0, 0 purchases, age 108d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1521274856032180,The icons,test_more,"Thin data (28d spend $0, 0 purchases, age 89d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1544720436813990,We really wanted,test_more,"Thin data (28d spend $0, 0 purchases, age 109d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1546232639847154,HomeDekorCatalog,test_more,"Thin data (28d spend $0, 0 purchases, age 128d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1549757812971880,Febieyyi,test_more,"Thin data (28d spend $0, 0 purchases, age 152d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1552139042742757,A prayer rug,test_more,"Thin data (28d spend $0, 0 purchases, age 152d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1565490974475285,AyetelKursi,test_more,"Thin data (28d spend $0, 0 purchases, age 152d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1583374949347322,dreamhome_decor_,test_more,"Thin data (28d spend $0, 0 purchases, age 128d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1589504165668303,"Beyond the art,",test_more,"Thin data (28d spend $0, 0 purchases, age 100d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1610133396671314,Create a peaceful,test_more,"Thin data (28d spend $0, 0 purchases, age 68d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1611671826673359,maryamlina2,test_more,"Thin data (28d spend $0, 0 purchases, age 152d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1629814365125616,How do you bring,test_more,"Thin data (28d spend $0, 0 purchases, age 96d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1637241607462226,Welcome the Month,test_more,"Thin data (28d spend $0, 0 purchases, age 71d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1638613883778348,The tulip figure,test_more,"Thin data (28d spend $0, 0 purchases, age 148d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1638859947553395,Our Islamic wall arts,test_more,"Thin data (28d spend $0, 0 purchases, age 109d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1653400666075557,WoodenWallArtCatalog,test_more,"Thin data (28d spend $0, 0 purchases, age 97d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1658715925116254,I've been looking,test_more,"Thin data (28d spend $0, 0 purchases, age 68d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1707651810602474,WallArtCatalog,test_more,"Thin data (28d spend $0, 0 purchases, age 95d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1732872731454703,Glowing lanterns,test_more,"Thin data (28d spend $0, 0 purchases, age 42d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1810134729668521,adamiclts_official,test_more,"Thin data (28d spend $0, 0 purchases, age 143d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1810980189584804,Love our new,test_more,"Thin data (28d spend $0, 0 purchases, age 68d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1843282846320344,Modern glow,test_more,"Thin data (28d spend $0, 0 purchases, age 83d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1892096131430368,Ramadan vibes,test_more,"Thin data (28d spend $0, 0 purchases, age 69d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1910088819860100,Every step is,out_of_scope,Engine currently supports OUTCOME_SALES only; this creative is OUTCOME_ENGAGEMENT.,60,global_default,2,,[]
IwaStore,1923663745022987,Every detail,test_more,"Thin data (28d spend $0, 0 purchases, age 100d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1942068549674644,AyetelKursi,test_more,"Thin data (28d spend $0, 0 purchases, age 42d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1958749405071738,manissa_style_,test_more,"Thin data (28d spend $0, 0 purchases, age 146d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1966392727635950,Sharing my,test_more,"Thin data (28d spend $0, 0 purchases, age 68d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1983477039270662,Catalog New Collection,test_more,"Thin data (28d spend $0, 0 purchases, age 42d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1993168674610358,A meaningful,test_more,"Thin data (28d spend $0, 0 purchases, age 68d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,1994450868144789,WallArtCatalog,test_more,"Thin data (28d spend $0, 0 purchases, age 42d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,2007806499786597,fatinalkhorsan,test_more,"Thin data (28d spend $0, 0 purchases, age 69d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,2055517654989825,Every detail,test_more,"Thin data (28d spend $0, 0 purchases, age 88d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,2063946457519149,Ramadan Table,test_more,"Thin data (28d spend $0, 0 purchases, age 90d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,2074532840015861,Col_Lüks,test_more,"Thin data (28d spend $0, 0 purchases, age 152d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,2087738235395093,Handcarved Wooden Quran Stand,test_more,"Thin data (28d spend $0, 0 purchases, age 109d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,2088353061897733,I wanted to,test_more,"Thin data (28d spend $0, 0 purchases, age 108d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,2163118297762622,"""The heart finds peace",test_more,"Thin data (28d spend $0, 0 purchases, age 100d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,2282866482177311,A prayer rug,test_more,"Thin data (28d spend $0, 0 purchases, age 146d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,2338614736653076,home.ideas.by.g,test_more,"Thin data (28d spend $0, 0 purchases, age 66d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,26185695711047396,Catalog New Collection,test_more,"Thin data (28d spend $0, 0 purchases, age 100d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,2630076937378009,nina_deko_germany,test_more,"Thin data (28d spend $0, 0 purchases, age 82d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,2643673689366512,Ramadan Table Setting,test_more,"Thin data (28d spend $0, 0 purchases, age 100d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,2694777867587684,The manufacturer,test_more,"Thin data (28d spend $0, 0 purchases, age 68d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,2997554830439282,I set up my,test_more,"Thin data (28d spend $0, 0 purchases, age 71d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,3004310569755683,adamiclts_official,test_more,"Thin data (28d spend $0, 0 purchases, age 152d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,3448580568625260,A misbaha,test_more,"Thin data (28d spend $0, 0 purchases, age 91d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,4091126347819390,Islamic Gift Set,test_more,"Thin data (28d spend $0, 0 purchases, age 113d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,4204020769858966,The most,test_more,"Thin data (28d spend $0, 0 purchases, age 74d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,4209107642671482,The countdown,test_more,"Thin data (28d spend $0, 0 purchases, age 90d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,4323651824628064,Febieyyi,test_more,"Thin data (28d spend $0, 0 purchases, age 151d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,4806411022903715,The tulip figure,test_more,"Thin data (28d spend $0, 0 purchases, age 152d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,717908704336015,Werbung | Dieses,test_more,"Thin data (28d spend $0, 0 purchases, age 137d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,740465072415173,Islamic Gift Set,test_more,"Thin data (28d spend $0, 0 purchases, age 147d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,772963139203747,rehabreshid,test_more,"Thin data (28d spend $0, 0 purchases, age 57d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,790113510466909,Febieyyi,out_of_scope,Engine currently supports OUTCOME_SALES only; this creative is OUTCOME_ENGAGEMENT.,60,global_default,2,,[]
IwaStore,791588366682476,Ramadan Mubarak,test_more,"Thin data (28d spend $0, 0 purchases, age 91d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,800452073102997,Catalog New Collection,test_more,"Thin data (28d spend $0, 0 purchases, age 41d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,803591642682997,nan__stilvoll,test_more,"Thin data (28d spend $0, 0 purchases, age 152d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,808825714924088,The Ramadan atmosphere,test_more,"Thin data (28d spend $0, 0 purchases, age 57d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,808861955537783,Col_Lüks,test_more,"Thin data (28d spend $0, 0 purchases, age 146d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,815217704890781,We really wanted,test_more,"Thin data (28d spend $0, 0 purchases, age 105d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,821066067358820,muhamed_model,test_more,"Thin data (28d spend $0, 0 purchases, age 152d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,835420196015770,WoodenWallArtCatalog,test_more,"Thin data (28d spend $0, 0 purchases, age 151d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,851915134283469,Werbung | Dieses,test_more,"Thin data (28d spend $0, 0 purchases, age 151d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
IwaStore,858123940376328,manissa_style_,test_more,"Thin data (28d spend $0, 0 purchases, age 152d) — let the creative accumulate signal.",75,commercial_truth,3.5,,[]
